Linio SKU;Name;PrimaryCategory;Model;BrowseNodes;Categories;Brand;SaleEndDate;SaleStartDate;SalePrice;Price;ParentSku;Quantity;ProductWarranty;PackageContent;Color;ProductId;ShortDescription;Description;EligibleFreeShipping;DeliveryTimeSupplier;WarehouseProcessingTime;PackageWidth;PackageLength;PackageHeight;PackageWeight;ProductMeasures;ProductWeight;TaxClass;SellerSku;Variation;CareLabel;ManufacturerTxt;MaterialFamily;MainMaterial;CreatedAt;UpdatedAt;Status
SA028EL1N5UC4LACL-6378635;Tablet Samsung Galaxy Watch R800;20056;SM-R800NZSACHO;;;Samsung;;;;299990.00;6774760;0;3 meses;Relojes inteligentes;;8801643611699;<ul><li>Marca: Samsung</li><li>GPS integrado: Sí</li><li>Medición de valores corporales: Sí</li><li>Memoria expandible: No aplica</li><li>Memoria interna: 4GB</li><li>Conexión Bluetooth: Sí</li><li>Conexión WiFi: Sí</li><li>Recepción de llamadas: Sí</li><li>Resistente al agua: Sí</li><li>Sistema operativo: Tizen</li><li>Sistema operativo compatible: Android/IOS</li><li>Modelo: SM-R800NZSACHO</li><li>Material de la pulsera: Goma</li><li>Tipo: Smartwatch</li><li>Garantía del proveedor: 12 meses</li><li>Género: Hombre</li><li>Tamaño de la pantalla: 1.3 pulgadas</li><li>Alarma: Sí</li><li>Batería: 472 mAh</li></ul>;"<img src=""http://falabella.scene7.com/is/image/Falabella/6774760_img1?wid=1160"" alt=""Galaxy Watch R800 + Aud&iacute;fonos U Flex"" /> <img src=""http://falabella.scene7.com/is/image/Falabella/6774760_img2?wid=560"" alt=""Galaxy Watch R800 + Aud&iacute;fonos U Flex"" /> <h3 class=""fb-cpy-bold"">La nueva definici&oacute;n de autenticidad</h3> <p>Combina tu Galaxy Watch con autenticidad, gracias a una variedad de efectos de luz, dise&ntilde;os y profundidad. Su sonido de tic tac con su dise&ntilde;o circular te da la sensaci&oacute;n de estar usando un reloj cl&aacute;sico.</p> <h3 class=""fb-cpy-bold"">Tu reloj, tu elecci&oacute;n</h3> <p>Escoge entre el modelo con Bluetooth y el modelo con LTE independiente, y entre el modelo de 42mm (color Negro y Rose Gold) y el de 46 mm (color Plateado). Podr&aacute;s personalizar el dise&ntilde;o de tu reloj para que combine con tu estilo.</p>";;2;;33;13;20;0.1;;;IVA 19%;6774760;…;;;;;2019-02-13 17:49:41;2019-10-15 09:33:32;inactive
XY673EL1NC9WILACL-6390282;Impresora 3D XYZPRINTING XyZ Da Vinci 1.0 A;20056;Da Vinci 1.0 A;;;XYZPRINTING;;;;799990.00;4766987;0;6 meses;Impresoras;;7807358000941;<ul><li>Tipo de impresión: FDM - Modelado por Deposición Fundida</li><li>Ancho: 51 cm</li><li>Profundidad: 47 cm</li><li>Peso: 26,5 kg</li><li>Garantía del proveedor: 6 meses</li><li>Entradas USB: Sí</li><li>Modelo: Da Vinci 1.0 A</li><li>Tipo: Impresoras láser</li></ul>;"<h2>CARACTER&iacute;STICAS DEL PRODUCTO </h2> <ul> <li>Tipo: Impresora 3D </li> <li>Marca: XYZPrinting </li> <li>Tipo de impresi&oacute;n: FDM - modelado por deposici&oacute;n fundida </li> <li>Modelo: Da Vinci 1.0 A </li> <li>Conectividad: USB 2.0 </li> <li>Peso: 26,5 kg </li> <li>SO compatible: Windows 7 + Mac OSX 10.8 64-bit </li> <li>Garant&iacute;a: 6 meses </li> </ul> <h4>Dimensiones </h4> <ul class=""accesorioProducto""> <li>Alto: 51 cm</li> <li>Ancho: 56 cm</li> <li>Profundidad: 47 cm</li> </ul>";;2;;33;20;13;28;;;IVA 19%;4766987;…;;;;;2019-02-13 17:49:41;2019-10-15 09:28:30;inactive
SA028EL00A2LWLACL-6378636;Smartphone Samsung J2 Pro 16GB Negro Movistar;20056;6284874;;;Samsung;;;;119990.00;6284874;0;3 meses;Smartphone;;8801643135218;<ul><li>Tamaño de la pantalla: 5 pulgadas</li> <li>Tipo de pantalla: Super AMOLED</li> <li>Procesador: Qualcomm MSM8917</li> <li>Sistema operativo: Android</li> <li>Lector de huella: No</li> <li>GPS integrado: Sí</li> <li>Conexión Bluetooth: Sí</li> <li>R</li></ul>;"<p><strong>Smartphone J2 Pro 16GB Negro Movistar </strong></p> <p>Vivimos en una sociedad donde la tecnolog&iacute;a no deja de avanzar todos los d&iacute;as, y hay artefactos que se han vuelto parte fundamental de nuestro d&iacute;a a d&iacute;a. Uno de</p>";;2;;12;30;18;0;;;IVA 19%;6284874;…;;;;;2019-02-13 17:49:41;2019-10-15 08:54:18;inactive
MI042EL13RDCYLACL-6413495;Chatpad Xbox One;20056;;;;Microsoft;;;;29990.00;4933844;0;;;;889842057997;;1234567890;;2;;20;20;40;0.2;;;IVA 19%;4933844;…;;;;;2019-02-13 17:49:41;2019-10-15 08:27:50;inactive
SA028EL19PPEQLACL-6413496;Cargador Básico Universal;20056;;;;Samsung;;;;6990.00;5223894;0;;;;8806088426402;;1234567890;;2;;25;33;50;0.05;;;IVA 19%;5223894;…;;;;;2019-02-13 17:49:41;2019-10-15 08:41:56;inactive
HU072EL1FO1GILACL-6413497;Cable Señal 5va Usb 2.0;20056;;;;Huawei;;;;6990.00;5757236;0;;;;2005757236007;;1234567890;;2;;25;33;50;0.05;;;IVA 19%;5757236;…;;;;;2019-02-13 17:49:41;2019-10-15 09:23:50;inactive
GE657EL1LMDIALACL-6413498;Audífono In Ear DD-HP200B Azul;20056;;;;GENERIC;;;;2990.00;881107647;0;;;;2998811076476;;1234567890;;2;;25;33;50;0.15;;;IVA 19%;881107647;…;;;;;2019-02-13 17:49:41;2019-10-15 08:50:27;inactive
NJ069EL04MSO2LACL-6413499;Joypad PC Alámbrico 12 botones USB;20056;;;;NjoyTech;;;;4690.00;4814562;0;;;;7802502190554;;1234567890;;2;;20;20;40;0.2;;;IVA 19%;4814562;…;;;;;2019-02-13 17:49:41;2019-10-15 08:55:36;inactive
MI130EL0AL4PULACL-6413500;Marco de Foto Caracol;20056;;;;Mica;;;;7990.00;6319525;0;;;;2006319525003;;1234567890;;2;;10;20;30;0.5;;;IVA 19%;6319525;…;;;;;2019-02-13 17:49:41;2019-10-15 09:47:47;inactive
EP554EL0GJGRMLACL-6413501;Pocket Guitar;20056;;;;EPIC;;;;14990.00;6307964;0;;;;6901510117667;;1234567890;;2;;60;95;30;4;;;IVA 19%;6307964;…;;;;;2019-02-13 17:49:41;2019-10-15 08:41:10;inactive
TA694EL0MHSTELACL-6413502;Juego de PS3 NBA 2K18 Standar Edition;20056;;;;TAKE 2;;;;19990.00;5988020;0;;;;710425479878;;<ul><li>Modelo:Videojuegos</li><li>Tipo:Videojuegos</li><li>Plataforma:PS3</li><li>Número de jugadores:2</li><li>Idioma:Inglés</li></ul>;;2;;8;28;40;0.2;;;IVA 19%;5988020;...;;;;;2019-02-13 17:49:41;2019-10-15 08:44:38;inactive
KL119EL0SG4V6LACL-6413504;Parlante Portátil Bluetooth 10W RMS;20056;;;;Klip Xtreme;;;;11990.00;6346769;0;;;;798302077225;;<ul><li>Potencia RMS:5W X2 RMS</li><li>Duración aproximada de la batería:10 horas</li><li>Conexión Bluetooth:Sí</li><li>Conexión WiFi:No</li><li>Entradas auxiliares de 3.5 mm:No incluye</li><li>Fuente de energía:Corriente/Baterías</li><li>Modelo:KWS-611BK</li><li>Tipo:Parlantes</li><li>Alto:19 cm</li><li>Ancho:8,4 cm</li><li>Profundidad:6,4 cm</li><li>Peso:0,485 kg</li><li>Garantía del proveedor:12 meses</li></ul>;;2;;40;30;60;6;;;IVA 19%;6346769;...;;;;;2019-02-13 17:49:41;2019-10-15 08:46:47;inactive
KA516EL0YEGWYLACL-6413503;Total Security Edición Latina - 1 Dispositivo - 1 Año;20056;;;;KASPERSKY;;;;55990.00;6884914;0;;;;2006884914004;<ul><li>Tipo:Antivirus y seguridad</li><li>Compatible con:Microsoft Windows</li><li>Formato:Código de activación</li><li>Modelo:KPK KTS LatAm 1 Dvc 1 Account KPM 1 Account KSK 1Y Bs DnP</li><li>Número máximo de usuarios:1</li><li>Número máximo de dispositivos:1</li><li>Actualizaciones incluidas:Sí</li></ul>;<ul><li>Tipo:Antivirus y seguridad</li><li>Compatible con:Microsoft Windows</li><li>Formato:Código de activación</li><li>Modelo:KPK KTS LatAm 1 Dvc 1 Account KPM 1 Account KSK 1Y Bs DnP</li><li>Número máximo de usuarios:1</li><li>Número máximo de dispositivos:1</li><li>Actualizaciones incluidas:Sí</li></ul>;;2;;8;28;40;0.1;;;IVA 19%;6884914;...;;;;;2019-02-13 17:49:41;2019-10-15 09:34:28;inactive
SO036EL068ENOLACL-6378637;"Televisor Smart TV LED 4K Ultra HD 55"" Sony XBR-55X905F LA8";20056;6421863;;;Sony;2018-12-31 00:00:00;2018-10-26 00:00:00;589990.00;699990.00;6421863;0;12 meses;Televisor;;4548736075863;"<ul> <li>Televisor LED 55"".</li> <li>Smart TV.</li> <li>Ultra HD de 3840x2160.</li> <li>2 entradas HDMI.</li> <li>1 entrada USB.</li> <li>Wifi incorporado.</li> </ul>";"<img src=""src"" alt=""image"" /> <img src=""src"" alt=""image"" /> <h3>4K HDR Processor X1 Extreme: Tan real que puedes sentirlo</h3> <p>Nuestro 4K HDR Processor X1 Extreme cuenta con un potente procesamiento de imagen en tiempo real que ofrece imágenes ultradetalladas. Es capaz de convertir todo lo que ves a una calidad cercana a 4K HDR. </p> <h3>Explora nuevos mundos con Android TV</h3> <p>Tu Smart TV ahora es más inteligente. Disfruta muchas de tus experiencias de smartphone y tablet favoritas en la bella y gran pantalla de BRAVIA. Android TV con control por voz avanzado te permite conectarte y acceder a contenidos, desde películas y programas de TV a miles de aplicaciones, con solo hablar.</p>";;2;;70;120;20;18;;;IVA 19%;6421863;…;;;;;2019-02-13 17:49:41;2019-10-15 09:04:34;inactive
PA480EL14CSYQLACL-6413505;Audifono RP-HF300E PINK;20056;RP-HF300E-P;;;Panasonic;;;;9999999.00;5324171;0;3 meses;Audifono RP-HF300E PINK;;5025232848881;<ul><li>Modelo:RP-HF300E-P</li><li>Tipo:Audifonos headset</li><li>Aislador de sonido:No</li><li>Material de la almohadilla:Sintético</li><li>Conexión Bluetooth:No</li><li>Garantía del proveedor:3 meses</li></ul>;<ul><li>Modelo:RP-HF300E-P</li><li>Tipo:Audifonos headset</li><li>Aislador de sonido:No</li><li>Material de la almohadilla:Sintético</li><li>Conexión Bluetooth:No</li><li>Garantía del proveedor:3 meses</li></ul>;;2;;25;50;33;0.15;25x33x50;0.15;IVA 19%;5324171;…;;;;;2019-02-13 17:49:41;2019-10-15 09:04:54;inactive
XY673EL0AF31GLACL-6381973;Impresora 3D XYZPRINTING XyZ Da Vinci 1.0 Jun;20056;Da Vinci 1.0 Junior;;;XYZPRINTING;;;;599990.00;4766992;0;3 meses;Impresoras;;7807358001009;<ul><li>Tipo de impresión: FDM - Modelado por Deposición Fundida</li><li>Ancho: 42 cm</li><li>Profundidad: 38 cm</li><li>Peso: 15 kg</li><li>Garantía del proveedor: 6 meses</li><li>Entradas USB: Sí</li><li>Modelo: Da Vinci 1.0 Junior</li><li>Tipo: Impresoras láser</li></ul>;"<h3>Impresora 3D Xyzprinting Da Vinci 1.0 Junior</h3> <p style=""text-align: justify"">Int&eacute;grate a la nueva era de impresi&oacute;n con la <strong>Impresora 3D Xyzprinting Da Vinci 1.0 Junior. </strong> Este equipo cuenta con tecnolog&iacute;a <strong>de modelado por deposici&oacute;n fundida</strong> que te entregar&aacute; tus dise&ntilde;os en <strong>material PLA</strong> con un tama&ntilde;o de <strong>150 x 150 x 150 mm. </strong></p> <p style=""text-align: justify"">Caracter&iacute;sticas de la Impresora 3D Xyzprinting Da Vinci 1.0 Junior</p> <p style=""text-align: justify"">La <strong>Impresora 3D Xyzprinting Da Vinci 1.0 Junior</strong> permite la creaci&oacute;n de dise&ntilde;os propios a color, con un material altamente resistente. Lleva tu creatividad al siguiente nivel con la Da Vinci 1.0 Junior, este es un equipo monocolor que imprime <strong>material PLA, </strong> lo que te permite tener m&aacute;s y mejores posibilidades de crear dise&ntilde;os.</p> <p><img alt=""Disfruta"" style=""border-bottom: #666 0px solid border-left: #666 0px solid margin: auto display: block border-top: #666 0px solid border-right: #666 0px solid"" src=""denied:&#10 http://www.falabella.com/static/site/content/infoComplementaria/descripcionProductos/4766992/4766992_1.jpg"" /></p> <p style=""text-align: justify"">Puede producir objetos con un tama&ntilde;o de <strong>150 x 150 x 150 mm</strong> con <strong>resoluciones de 100 a 400 micrones. </strong> Ideal para primeros dise&ntilde;adores 3D, aspirantes inventores y emprendedores. Este mod</p>";;2;;33;20;13;16;;;IVA 19%;4766992;…;;;;;2019-02-13 17:49:41;2019-10-15 09:46:43;inactive
SA028EL0C6QPGLACL-6378638;Smartphone Samsung J2 Pro 16GB-Negro;20056;J2 Pro;;;Samsung;;;;119990.00;6284876;0;3 meses;Celulares;;8801643135195;<ul><li>Tamaño de la pantalla: 5 pulgadas</li><li>Tipo de pantalla: Super AMOLED</li><li>Procesador: Qualcomm MSM8917</li><li>Sistema operativo: Android</li><li>Lector de huella: No</li><li>GPS integrado: Sí</li><li>Conexión Bluetooth: Sí</li><li>Resistente al agua: No</li><li>Conectividad: WiFi+3G+4G</li><li>Dual SIM: No</li><li>Cámara posterior: 8MP</li><li>Compañía: WOM</li><li>Carga inicial: 5</li><li>Marca: Samsung</li><li>Modelo: J2 Pro</li><li>Tipo: Smartphones</li><li>Alto: 14,38 cm</li><li>Ancho: 7,23 cm</li><li>Profundidad: 0,84 cm</li><li>Peso: 153 g</li><li>Cámara frontal: 5MP</li><li>Incluye flash: Sí</li><li>Color: Negro</li><li>Memoria interna: 16GB</li><li>Núcleos del procesador: Quad Core</li><li>Velocidad del procesador: 1.4 GHz</li><li>Memoria RAM: 1.5GB</li><li>Memoria expandible: Hasta 400GB</li><li>Memoria externa incluida: No</li></ul>;"<h2>CARACTER&iacute;STICAS DEL PRODUCTO</h2><ul><li>Marca: Samsung</li><li>Modelo: J2 Pro</li><li>Tipo: Smartphone</li><li>Compa&ntilde;&iacute;a:Wom</li><li>Carga inicial: 5000</li><li>Procesador:Qualcomm MSM8917</li><li>Velocidad del procesador: 1,4 Ghz</li><li>N&uacute;cleos del procesador: Quad Core</li><li>Sistema operativo: Android</li><li>Tama&ntilde;o de la pantalla:5</li><li>Tipo de pantalla: Super AMOLED</li><li>Memoria interna: 16GB</li><li>Memoria expandible:Hasta 400GB</li><li>Memoria RAM: 1.5 GB</li><li>C&aacute;mara frontal: 5MP</li><li>C&aacute;mara posterior: 8MP</li><li>Conectividad: S&iacute;</li><li>Conexi&oacute;n Bluetooth: S&iacute;</li><li>GPS integrado: S&iacute;</li><li>Incluye flash: S&iacute;</li><li>Dual SIM: No</li><li>Color: Negro</li><li>Bandas: 2G: GSM850, GSM900, DCS1800, PCS1900 3G: B1(2100), B2(1900), B4(AWS), B5(850), B8(900) 4G: B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B8(900), B12(700), B13(700), B17(700), B28(700), B66(AWS-3)</li><li>Tipo bater&iacute;a:Standard, Li-Ion</li><li>Capacidad bater&iacute;a:2600 mAh</li>Medidas<li>Alto: 14,38 cm</li><li>Ancho: 7,23 cm</li><li>Profundidad: 0,84 cm</li><li>Peso:153 g</li>Garant&iacute;a<li>Garant&iacute;a del proveedor:12 meses</li>Informaci&oacute;n Adicional<li>&#160 </li>Capacidad de almacenaje o memoria interna: Recuerda que el total de la memoria de almacenaje de este equipo, no es sin&oacute;nimo de que esta memoria est&eacute; disponible de forma completa para el almacenamiento de datos. Un porcentaje de la memoria total es utilizada por el sistema operativo y las aplicaciones nativas, es decir las que v</ul>";;2;;33;20;13;0;;;IVA 19%;6284876;…;;;;;2019-02-13 17:49:41;2019-10-15 08:35:55;inactive
NI053EL1AB50ILACL-6413506;Juego Sw 3DS Pokemon Sun;20056;;;;Nintendo;;;;24990.00;5381892;0;;;;45496743925;;1234567890;;2;;8;28;40;0.15;;;IVA 19%;5381892;…;;;;;2019-02-13 17:49:41;2019-10-15 08:55:39;inactive
ME079EL1G9H2ALACL-6413508;Guitarra Electroacústica Negra;20056;;;;Mercury;;;;119990.00;4151203;0;;;;2004151203004;;1234567890;;2;;60;95;30;4;;;IVA 19%;4151203;…;;;;;2019-02-13 17:49:41;2019-10-15 09:09:22;inactive
SO036EL1M7T42LACL-6413507;Audífonos Over-Ear MDR-ZX310AP/B Negro;20056;;;;Sony;;;;9990.00;4714921;0;;;;27242869660;;1234567890;;2;;25;33;50;0.15;;;IVA 19%;4714921;…;;;;;2019-02-13 17:49:41;2019-10-15 08:59:34;inactive
GE657EL05889ULACL-6413509;Mochila Notebook Style;20056;;;;GENERIC;;;;12990.00;881313851;0;;;;2998813138516;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;881313851;…;;;;;2019-02-13 17:49:41;2019-10-15 09:46:32;inactive
TH390EL0B6KBMLACL-6413510;Funda para Notebooks TGSE-2253;20056;;;;Thule;;;;29990.00;5447487;0;;;;85854234900;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;5447487;…;;;;;2019-02-13 17:49:41;2019-10-15 09:47:52;inactive
GE657EL0N38F6LACL-6413512;Multisensor Flood;20056;;;;GENERIC;;;;39990.00;5671360;0;;;;3858890733075;;1234567890;;2;;15;15;15;0.3;;;IVA 19%;5671360;…;;;;;2019-02-13 17:49:41;2019-10-15 09:28:57;inactive
MI130EL0T1KGYLACL-6413513;Marco de foto Rectangular;20056;;;;Mica;;;;9990.00;880743172;0;;;;2998807431722;;1234567890;;2;;10;20;30;0.5;;;IVA 19%;880743172;…;;;;;2019-02-13 17:49:41;2019-10-15 09:16:27;inactive
TA694EL0YZWIQLACL-6413514;Juego de PS4 NBA 2K18 Standar Edition;20056;;;;TAKE 2;2019-10-25 20:32:44;2019-10-20 20:32:44;1983.00;29990.00;5988098;0;;;;710425479854;;<ul><li>Modelo:Videojuegos</li><li>Tipo:Videojuegos</li><li>Plataforma:PS4</li><li>Número de jugadores:2</li><li>Idioma:Inglés</li><li>ESRB:3 meses</li></ul>;;2;;8;28;40;0.2;;;IVA 19%;5988098;...;;;;;2019-02-13 17:49:41;2019-10-15 08:34:26;inactive
SO036EL14Y8KILACL-6413516;LED 75' XBR-75X855D LA8 4K Ultra HD Smart TV;20056;;;;Sony;;;;1699990.00;4999541;0;;;;4548736027282;;<ul><li>Tamaño de la pantalla:75 pulgadas</li><li>Resolución:4K Ultra HD</li><li>Tecnología:LED</li><li>Conexión Bluetooth:Sí</li><li>Entradas USB:3</li><li>Smart TV:Sí</li><li>Entradas HDMI:4</li><li>Control remoto incluido:Sí</li><li>Modelo:XBR-75X855D LA8</li><li>Tipo:LED</li><li>Entradas VGA:Sin entradas</li><li>Entradas RCA:No</li><li>Entradas auxiliares de 3.5 mm:1</li><li>Entrada Internet:Sí</li><li>Conexión WiFi:Sí</li><li>Potencia de los parlantes:10W + 10W</li><li>Peso:34,1 kg</li><li>Ancho:1677 cm</li><li>Alto (con/sin base):968 cm/1032 cm</li><li>Lentes 3D incluidos:No</li><li>Garantía del proveedor:1 año</li><li>Tipo de pantalla:Plana</li></ul>;;2;;20;140;80;17.5;;;IVA 19%;4999541;...;;;;;2019-02-13 17:49:41;2019-10-15 08:52:26;inactive
KA516EL1GUWO2LACL-6413517;Total Security Edición Latina - 1 Dispositivo - 3 Años;20056;;;;KASPERSKY;;;;122990.00;6884915;0;;;;2006884915001;<ul><li>Tipo:Antivirus y seguridad</li><li>Compatible con:Microsoft Windows</li><li>Formato:Código de activación</li><li>Modelo:KPK KTS LatAm 1 Dvc 1 Account KPM 1 Account KSK 3Y Bs DnP</li><li>Número máximo de usuarios:1</li><li>Número máximo de dispositivos:1</li><li>Actualizaciones incluidas:Sí</li></ul>;<ul><li>Tipo:Antivirus y seguridad</li><li>Compatible con:Microsoft Windows</li><li>Formato:Código de activación</li><li>Modelo:KPK KTS LatAm 1 Dvc 1 Account KPM 1 Account KSK 3Y Bs DnP</li><li>Número máximo de usuarios:1</li><li>Número máximo de dispositivos:1</li><li>Actualizaciones incluidas:Sí</li></ul>;;2;;8;28;40;0.1;;;IVA 19%;6884915;...;;;;;2019-02-13 17:49:41;2019-10-15 08:46:36;inactive
LG051EL0GDF38LACL-6381974;"Televisor Smart Tv LED 4K Ultra HD LG 55"" 55SK8500";20056;6454689;;;LG;2018-12-31 00:00:00;2018-10-26 00:00:00;599990.00;1499990.00;6454689;0;12 meses;Televisor;;8806098155101;"<ul> <li>Televisor LED 55"".</li> <li>4K.</li> <li>Ultra HD de 3840x2160.</li> <li>3 entradas HDMI</li><li> </li><li>Wifi incorporado.</li> </ul>";<ul></ul> <h3>Nano Cell Display</h3> <p>Disfruta los colores de la pantalla Nano Cell de LG. Tecnología de vanguardia que utiliza nanopartículas, entregando la misma proporción de cantidad y tamaño a los pixeles, y que permite optimizar cada color para que su mezcla sea homogénea, lo que se traduce en una imagen más real.</p><ul></ul> <h3>Magic Remote</h3> <p>Sácale el máximo provecho a tu TV con el control remoto, incluso con tu propia voz. LG Magic Remote te permite controlar tu televisor de forma muy simple. Accede a todas las aplicaciones con el puntero incorporado: apunta y has click. Además, no te pierdas detalles con el zoom que te entrega</p>;;2;;77;120;20;18;;;IVA 19%;6454689;…;;;;;2019-02-13 17:49:41;2019-10-15 09:00:32;inactive
PH063EL1MT8PULACL-6413518;Audífonos Philips She3550Bl-Azul;20056;SHE3550BL;;;Philips;;;;9999999.00;6040608;0;6 meses;Audífonos SHE3550BL Azul;;6925970709064;<ul><li>Modelo:SHE3550BL</li><li>Tipo:Intrauriculares</li><li>Aislador de sonido:No</li><li>Material de la almohadilla:Goma</li><li>Conexión Bluetooth:No</li><li>Garantía del proveedor:6 meses</li></ul>;"<h2 style=""text-align: center;"">Aud&iacute;fonos Philips She3550Bl-Azul</h2><p>&nbsp;</p><p style=""text-align: justify;"">Si te gusta vivir la <strong>m&uacute;sica</strong> al m&aacute;ximo y disfrutar de un sonido de calidad, hoy te traemos lo mejor en <strong>aud&iacute;fonos</strong> para escuchar tus melod&iacute;as favoritas de la forma que mereces escucharla, descubre el sonido de la m&uacute;sica actual, con lo m&aacute;s innovador en aud&iacute;fonos.</p><br /><p>&nbsp;</p><br /><h3 style=""text-align: center;"">&iexcl;Empieza a disfrutar la m&uacute;sica!</h3><br /><p>&nbsp;</p><br /><p style=""text-align: justify;"">Excelencia en sonido, estos nuevos <strong>aud&iacute;fonos</strong> fabricados con lo &uacute;ltimo en tecnolog&iacute;a poseen un perfecto ajuste al momento de disfrutar de ellos, adem&aacute;s de poseer un sistemas de audio completo que te permite apreciar cada sonido de todos los g&eacute;neros que m&aacute;s te gustan. Vive una experiencia &uacute;nica donde quieras y cuando quieras.</p>";;2;;25;50;33;0.15;25x33x50;0.15;IVA 19%;6040608;…;;;;;2019-02-13 17:49:41;2019-10-15 08:49:46;inactive
SA028EL0MBR50LACL-6381975;Smartphone Samsung Galaxy J2 Prime Silver Claro;20056;5564303;;;Samsung;2018-10-02 00:00:00;2018-10-01 00:00:00;49990.00;129990.00;5564303;0;3 meses;Smartphone;;7809596422240;<ul><li>Tamaño de la pantalla: 5 pulgadas</li> <li>Tipo de pantalla: LCD</li> <li>Procesador: Cortex-A53</li> <li>Sistema operativo: Android</li> <li>Lector de huella: No</li> <li>GPS integrado: Sí</li> <li>Conexión Bluetooth: Sí</li> <li>Resistente al ag</li></ul>;"<p><strong>Smartphone Galaxy J2 Prime Silver Claro</strong></p> <p>Vivimos en una sociedad donde la tecnolog&iacute;a no deja de avanzar todos los d&iacute;as, y hay artefactos que se han vuelto parte fundamental de nuestro d&iacute;a a d&iacute;a. Uno de</p>";;2;;11.5;17.5;30;0.2;;;IVA 19%;5564303;…;;;;;2019-02-13 17:49:41;2019-10-15 09:14:19;inactive
HU072EL0SA36SLACL-6381976;Smartphone Y5 Lite 2018 Negro;20056;6599654;;;Huawei;;;;79990.00;6599654;0;12 meses;Smartphone;;7809596510770;<ul><li>Tamaño de la pantalla: 5 pulgadas</li> <li>Velocidad del procesador: 1.4 GHz</li> <li>Memoria RAM: 1GB</li> <li>Memoria expandible: No aplica</li> <li>Memoria externa incluida: No</li> <li>Tipo de pantalla: IPS</li> <li>Sistema operativo: Android</li></ul>;"<p><strong>Smartphone Y5 Lite 2018 Negro </strong></p> <p>Vivimos en una sociedad donde la tecnolog&iacute;a no deja de avanzar todos los d&iacute;as, y hay artefactos que se han vuelto parte fundamental de nuestro d&iacute;a a d&iacute;a. Uno de ellos, s</p>";;2;;12;30;18;0;;;IVA 19%;6599654;…;;;;;2019-02-13 17:49:41;2019-10-15 08:52:43;inactive
